0.06963,0.0087649,0.12588,0.69343,37,7,,,,,
0.0661,0.0094948,0.14364,0.6922,37,8,,,,,
0.068461,0.0091116,0.13309,0.69295,37,9,,,,,
0.063574,0.010196,0.16038,0.68582,37,10,,,,,
0.010231,0.0020832,0.20363,0.96742,38,1,,,,,
0.010418,0.0021522,0.20657,0.96741,38,2,,,,,
0.0053234,0.0011891,0.22338,0.98028,39,1,,,,,
0.005858,0.0010927,0.18654,0.98084,39,2,,,,,
0.012343,0.0026357,0.21355,0.94922,40,1,,,,,
0.011379,0.0024128,0.21205,0.9518,40,2,,,,,
0.0061811,0.0012585,0.2036,0.9784,42,1,,,,,
0.0061785,0.0011992,0.19409,0.97836,42,2,,,,,
0.0042212,0.0014642,0.34687,0.98625,43,1,,,,,
0.0040551,0.0014149,0.34892,0.98677,43,2,,,,,
0.0081343,0.0018067,0.22211,0.97966,44,1,,,,,
0.0074816,0.0017167,0.22946,0.98055,44,2,,,,,
0.0034299,0.0006486,0.1891,0.99108,45,1,,,,,
0.0031275,0.00062712,0.20052,0.99131,45,2,,,,,
0.0073823,0.0017822,0.24141,0.96484,47,1,,,,,
0.0072194,0.0017624,0.24412,0.96492,47,2,,,,,
0.0081188,0.0014465,0.17817,0.97464,49,1,,,,,
0.0075911,0.0013553,0.17854,0.97613,49,2,,,,,
0.0077773,0.0011954,0.1537,0.97714,50,1,,,,,
0.0077047,0.0012229,0.15871,0.97708,50,2,,,,,
0.017292,0.0059334,0.34314,0.88088,51,1,,,,,
0.015974,0.0054427,0.34072,0.88668,51,2,,,,,
0.0088575,0.0017603,0.19874,0.97362,52,1,,,,,
0.0084278,0.0016576,0.19668,0.97511,52,2,,,,,
0.0052003,0.0014237,0.27378,0.97679,53,1,,,,,
0.0049573,0.0013514,0.27261,0.97784,53,2,,,,,
0,0,1,1,54,1,,,,,
0,0,1,1,54,4,,,,,
0,0,1,1,54,5,,,,,
0.024296,0.0053917,0.22191,0.85646,55,2,,,,,
0.02665,0.0062157,0.23324,0.8713,55,3,,,,,
0.025365,0.0067648,0.2667,0.87852,55,4,,,,,
0.018294,0.0050407,0.27554,0.92722,55,5,,,,,
0.018294,0.0050407,0.27554,0.92722,55,6,,,,,
0.014045,0.0035041,0.24949,0.95188,55,7,,,,,
0.0062401,0.0031318,0.50188,0.95904,55,8,,,,,
0.0022235,0.00040494,0.18211,0.99775,56,1,,,,,
0.0090161,0.0014389,0.15959,0.98565,56,2,,,,,
0.026582,0.010911,0.41048,0.78923,56,3,,,,,
0.018612,0.0081049,0.43547,0.74969,56,4,,,,,
0.0171,0.0049201,0.28772,0.82145,56,5,,,,,
0.014137,0.0041214,0.29153,0.84362,56,6,,,,,
0.008707,0.0047641,0.54715,0.89648,56,7,,,,,
0.0060678,0.0028498,0.46966,0.94871,56,8,,,,,
0.0058271,0.0024593,0.42204,0.95933,56,9,,,,,
0.0071963,0.0037236,0.51743,0.94279,57,2,,,,,
0.0073357,0.003663,0.49934,0.94281,57,3,,,,,
0,0,1,1,59,1,,,,,
0.018887,0.0011837,0.062673,0.9595,59,2,,,,,
0.020525,0.001136,0.055348,0.96047,59,3,,,,,
0.013167,0.001123,0.08529,0.97568,59,4,,,,,
0.0039685,0.00095542,0.24075,0.99203,60,1,,,,,
0.003929,0.00094086,0.23947,0.99203,60,2,,,,,
0,0,1,1,61,1,,,,,
0.017324,0.0023203,0.13393,0.94858,61,2,,,,,
0.01331,0.0046301,0.34787,0.88526,61,3,,,,,
0.0098374,0.0040283,0.40949,0.93085,61,4,,,,,
0.0054275,0.0028287,0.52117,0.96448,61,5,,,,,
0.009879,0.0009612,0.097297,0.98733,62,1,,,,,
0.009879,0.0009612,0.097297,0.98733,62,2,,,,,
0.009879,0.0009612,0.097297,0.98733,62,3,,,,,
0.009879,0.0009612,0.097297,0.98733,62,4,,,,,
0.009879,0.0009612,0.097297,0.98733,62,5,,,,,
0.005781,0.00068033,0.11768,0.99255,62,6,,,,,
0.0041177,0.00043145,0.10478,0.99486,63,1,,,,,
0.0092065,0.0016897,0.18353,0.9659,63,2,,,,,
0.013752,0.0038383,0.2791,0.92092,63,3,,,,,
0.02154,0.005412,0.25125,0.89598,63,4,,,,,
0.017801,0.0065399,0.36739,0.81564,63,5,,,,,
0.012979,0.004172,0.32143,0.9081,63,6,,,,,
0.0076891,0.0020927,0.27216,0.96389,63,7,,,,,
0.0052345,0.0019784,0.37795,0.98121,63,8,,,,,
0.0095704,0.002932,0.30636,0.94164,64,2,,,,,
0.019422,0.0034433,0.17729,0.89229,64,3,,,,,
0.028179,0.0038866,0.13792,0.86483,64,4,,,,,
0.020951,0.0070497,0.33648,0.79131,64,5,,,,,
0.014453,0.0052143,0.36077,0.88434,64,6,,,,,
0.008472,0.0026562,0.31352,0.95385,64,7,,,,,
0.0050855,0.0013875,0.27283,0.97767,64,8,,,,,
0,0,1,1,65,1,,,,,
0.0077081,0.00053763,0.069749,0.99061,65,2,,,,,
0.0081278,0.00067887,0.083525,0.98888,65,3,,,,,
0.012126,0.00093933,0.077465,0.98169,65,4,,,,,
0.015644,0.0011599,0.074145,0.97702,65,5,,,,,
0.015093,0.0013011,0.086204,0.97628,65,6,,,,,
0.011987,0.001128,0.094106,0.97993,65,7,,,,,
0.0096561,0.0010306,0.10673,0.98487,65,8,,,,,
0.0069173,0.00080611,0.11654,0.98911,65,9,,,,,
0.00093396,0.00020613,0.2207,0.99907,66,1,,,,,
0.00068526,0.00015853,0.23134,0.99931,66,2,,,,,
0.00043478,0.00014493,0.33333,0.99957,66,3,,,,,
0.00023439,8.7671E-05,0.37405,0.99977,66,4,,,,,
0.00014135,7.1398E-05,0.50512,0.99986,66,5,,,,,
0.00090713,0.00021477,0.23676,0.99909,67,2,,,,,
0.00036142,0.00013473,0.37279,0.99964,67,3,,,,,
0.004925,0.0014182,0.28797,0.98266,69,2,,,,,
0.0025524,0.00056781,0.22247,0.99605,69,3,,,,,
0.0014154,0.00020931,0.14789,0.99825,69,4,,,,,
0.0029907,0.00076405,0.25548,0.98794,70,1,,,,,
0.003057,0.00069952,0.22882,0.99026,70,2,,,,,
0.0022728,0.0007709,0.33918,0.99187,70,3,,,,,
0.0042201,0.0010279,0.24358,0.98483,72,1,,,,,
0.0025976,0.00064303,0.24755,0.99168,72,2,,,,,
0.0027713,0.0005379,0.19409,0.99394,72,3,,,,,
0.0056812,0.0012774,0.22484,0.98036,73,1,,,,,
0.0032075,0.00067988,0.21197,0.99263,73,2,,,,,
0.010359,0.0031445,0.30356,0.97882,74,1,,,,,
0.018974,0.0053086,0.27978,0.90515,74,2,,,,,
0.021669,0.0065059,0.30024,0.84968,74,3,,,,,
0.031496,0.0073391,0.23301,0.82393,74,4,,,,,
0.033362,0.0046313,0.13882,0.81578,74,5,,,,,
0.033866,0.0046751,0.13805,0.81431,74,6,,,,,
0.03712,0.0047925,0.12911,0.80578,74,7,,,,,
0.029185,0.0053775,0.18426,0.85714,74,8,,,,,
0.021931,0.0043316,0.19751,0.91319,74,9,,,,,
0,0,1,1,75,1,,,,,
0,0,1,1,75,2,,,,,
0,0,1,1,76,2,,,,,
0,0,1,1,76,3,,,,,
0,0,1,1,77,1,,,,,
0,0,1,1,77,2,,,,,
0,0,1,1,77,3,,,,,
0,0,1,1,77,4,,,,,
0,0,1,1,77,5,,,,,
0,0,1,1,77,6,,,,,
0.0036478,0.0006295,0.17257,0.99505,77,7,,,,,
0,0,1,1,79,1,,,,,
0,0,1,1,79,2,,,,,
0,0,1,1,79,3,,,,,
0,0,1,1,79,4,,,,,
0,0,1,1,79,5,,,,,
0.002418,0.00044647,0.18464,0.99602,80,1,,,,,
0.0024307,0.00045901,0.18884,0.99601,80,2,,,,,
0,0,1,1,81,2,,,,,
0.02044,0.002059,0.10073,0.97649,81,3,,,,,
0.01776,0.0018794,0.10582,0.97848,81,4,,,,,
0.015599,0.0029394,0.18844,0.9811,81,5,,,,,
0.015495,0.0024733,0.15962,0.9812,81,6,,,,,
0.015692,0.0022352,0.14244,0.98088,81,7,,,,,
0.015529,0.0019264,0.12405,0.97753,81,8,,,,,
0.0075171,0.0017617,0.23436,0.98969,81,9,,,,,
0.027001,0.0031705,0.11742,0.96423,82,1,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,2,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,3,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,4,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,5,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,6,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,7,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,8,,,,,
0.0042904,0.00075973,0.17708,0.99564,82,9,,,,,
0.0033923,0.00067175,0.19802,0.99661,82,10,,,,,
0.0098918,0.0043274,0.43747,0.98849,83,1,,,,,
0.044048,0.010501,0.23839,0.93644,83,2,,,,,
0.051432,0.010802,0.21003,0.92022,83,3,,,,,
0.044573,0.013187,0.29585,0.92107,83,4,,,,,
0.026704,0.0083163,0.31143,0.94665,83,5,,,,,
0.0049834,0.0019794,0.3972,0.9942,83,6,,,,,
0,0,1,1,83,7,,,,,
0.00029343,7.3908E-05,0.25188,0.99971,83,8,,,,,
0.00029343,7.3908E-05,0.25188,0.99971,83,9,,,,,
0.00029343,7.3908E-05,0.25188,0.99971,83,10,,,,,
5.0098E-05,3.2206E-05,0.64286,0.99995,84,2,,,,,
5.0098E-05,3.2206E-05,0.64286,0.99995,84,3,,,,,
0.0052255,0.0027841,0.53279,0.96415,84,4,,,,,
0.011755,0.0032657,0.27782,0.96241,84,5,,,,,
0,0,1,1,85,2,,,,,
0,0,1,1,85,3,,,,,
0.030803,0.00555,0.18018,0.83422,87,1,,,,,
0.035657,0.0053293,0.14946,0.8043,87,2,,,,,
0.041765,0.0077043,0.18447,0.7785,87,3,,,,,
0.052344,0.0098193,0.18759,0.73011,87,4,,,,,
0.049632,0.0098294,0.19805,0.77528,87,5,,,,,
0.033681,0.005938,0.1763,0.82968,87,6,,,,,
0.033571,0.0073824,0.21991,0.8264,87,7,,,,,
0.03404,0.008389,0.24645,0.8365,87,8,,,,,
0.026296,0.0052889,0.20113,0.85334,87,9,,,,,
0.011917,0.004465,0.37467,0.93592,87,10,,,,,
0.0069211,0.0023317,0.33689,0.96275,89,2,,,,,
0.0071029,0.0022181,0.31228,0.96263,89,3,,,,,
0.12773,0.034889,0.27315,0.78981,90,1,,,,,
0,0,1,1,90,2,,,,,
0.0055877,0.0010376,0.18569,0.99213,90,3,,,,,
0.005134,0.00091346,0.17792,0.99237,90,4,,,,,
0.0048029,0.00084116,0.17513,0.99251,90,5,,,,,
0.0033072,0.0005442,0.16455,0.99529,90,6,,,,,
0.0027676,0.000365,0.13188,0.99605,90,7,,,,,
0.0054226,0.00074073,0.1366,0.99162,91,1,,,,,
0.011953,0.0021873,0.18299,0.97373,91,2,,,,,
0.021941,0.0043652,0.19895,0.93668,91,3,,,,,
0.03474,0.0071804,0.20669,0.88901,91,4,,,,,
0.044548,0.0087004,0.19531,0.84068,91,5,,,,,
0.047096,0.00956,0.20299,0.80145,91,6,,,,,
0.046544,0.0091292,0.19614,0.77652,91,7,,,,,
0.044243,0.010259,0.23189,0.76696,91,8,,,,,
0.048216,0.01022,0.21197,0.76884,91,9,,,,,
0.045405,0.010543,0.23219,0.78188,91,10,,,,,
0.024198,0.0094531,0.39065,0.96358,92,1,,,,,
0.0055561,0.0055561,1,0.98995,93,1,,,,,
0.03631,0.03631,1,0.93297,93,2,,,,,
0.040417,0.040417,1,0.9158,93,3,,,,,
0.038938,0.038938,1,0.91782,93,4,,,,,
0.028691,0.028691,1,0.94451,93,5,,,,,
0.0025839,0.0025839,1,0.99529,93,6,,,,,
0.076632,0.013338,0.17406,0.59054,94,1,,,,,
0.022674,0.0028153,0.12416,0.9607,95,1,,,,,
0,0,1,1,96,1,,,,,
0.0058892,0.0016485,0.27992,0.96635,96,2,,,,,
0.0096387,0.0024034,0.24935,0.91235,96,3,,,,,
0.0054994,0.0014279,0.25965,0.96327,96,4,,,,,
0.010945,0.0029022,0.26516,0.94885,96,5,,,,,
0.00018966,6.0833E-05,0.32075,0.99981,97,1,,,,,
0.00042225,0.00013327,0.31562,0.99958,97,2,,,,,
0.0002147,9.1901E-05,0.42803,0.99979,97,3,,,,,
0.036144,0.0046901,0.12976,0.84792,98,1,,,,,
0.02053,0.0034743,0.16923,0.92175,98,2,,,,,
0.021143,0.0043783,0.20709,0.91802,98,3,,,,,
0.015004,0.0039581,0.2638,0.93226,98,4,,,,,
0.015393,0.0042259,0.27454,0.93469,98,5,,,,,
0.013221,0.0040326,0.30502,0.93895,98,6,,,,,
0.013424,0.0032818,0.24447,0.94177,98,7,,,,,
0.010928,0.0032463,0.29707,0.96097,98,8,,,,,
0.0025968,0.00041361,0.15927,0.9972,98,9,,,,,
0.0025968,0.00041361,0.15927,0.9972,98,10,,,,,
0,0,1,1,99,1,,,,,
0,0,1,1,100,1,,,,,
0,0,1,1,100,2,,,,,
0,0,1,1,100,3,,,,,
0,0,1,1,100,4,,,,,
0,0,1,1,100,5,,,,,
0,0,1,1,101,1,,,,,
0.060659,0.0091439,0.15074,0.78723,101,2,,,,,
0.032642,0.0079857,0.24464,0.82535,101,3,,,,,
0.0062458,0.0026556,0.42517,0.96893,101,4,,,,,
0,0,1,1,102,2,,,,,
0,0,1,1,102,5,,,,,
0,0,1,1,103,1,,,,,
0,0,1,1,103,2,,,,,
0.00087671,0.00022186,0.25306,0.99912,104,1,,,,,
0.0010843,0.00016049,0.14802,0.99892,104,2,,,,,
0.00027733,9.8746E-05,0.35607,0.99972,104,3,,,,,
0.10939,0.022581,0.20642,0.81804,105,1,,,,,
0.10939,0.022581,0.20642,0.81804,105,2,,,,,
0.10939,0.022581,0.20642,0.81804,105,3,,,,,
0,0,1,1,105,4,,,,,
0,0,1,1,105,5,,,,,
0,0,1,1,105,6,,,,,
0,0,1,1,105,7,,,,,
0,0,1,1,105,8,,,,,
0,0,1,1,105,9,,,,,
0,0,1,1,105,10,,,,,
0,0,1,1,106,1,,,,,
0,0,1,1,106,2,,,,,
0.0049043,0.00075814,0.15459,0.9917,107,2,,,,,
0.0039802,0.00084974,0.21349,0.99157,107,3,,,,,
0,0,1,1,107,4,,,,,
0,0,1,1,107,5,,,,,
0,0,1,1,107,6,,,,,
0,0,1,1,107,7,,,,,
0,0,1,1,108,1,,,,,
1.7892E-06,1.7892E-06,1,1,108,2,,,,,
5.3676E-06,5.3676E-06,1,0.99999,108,3,,,,,
5.3676E-06,5.3676E-06,1,0.99999,108,4,,,,,
5.3676E-06,5.3676E-06,1,0.99999,108,5,,,,,
1.0735E-05,7.1568E-06,0.66667,0.99999,108,6,,,,,
0,0,1,1,108,7,,,,,
0,0,1,1,108,8,,,,,
0,0,1,1,108,9,,,,,
0.026793,0.0047625,0.17775,0.87076,109,2,,,,,
0.021957,0.0050305,0.22911,0.88429,109,3,,,,,
0.0080227,0.0028171,0.35115,0.96595,109,4,,,,,
0.0014332,0.00024915,0.17385,0.99857,110,1,,,,,
0.0014296,0.00025229,0.17648,0.99857,110,2,,,,,
0.062337,0.017745,0.28466,0.91999,111,1,,,,,
0.065728,0.017175,0.26131,0.91496,111,2,,,,,
0.046289,0.01355,0.29273,0.93472,111,3,,,,,
0.038587,0.0092234,0.23903,0.95335,111,4,,,,,
0.021983,0.0045016,0.20477,0.96774,111,5,,,,,
0.019573,0.0015083,0.077061,0.96905,111,6,,,,,
0.013494,0.0014851,0.11005,0.97246,111,7,,,,,
0.0098028,0.0012577,0.1283,0.97996,111,8,,,,,
0.0051,0.00078134,0.1532,0.98907,111,9,,,,,
0,0,1,1,112,1,,,,,
0,0,1,1,112,2,,,,,
0,0,1,1,113,1,,,,,
0,0,1,1,114,1,,,,,
0.00091786,0.00023234,0.25313,0.99908,114,2,,,,,
0.016945,0.0040098,0.23663,0.92967,116,1,,,,,
0.058886,0.013012,0.22097,0.64519,116,2,,,,,
0.069485,0.014594,0.21003,0.63597,116,3,,,,,
0.055113,0.011339,0.20574,0.77305,116,4,,,,,
0.046568,0.0085258,0.18308,0.83141,116,5,,,,,
0.028857,0.0059639,0.20667,0.90397,116,6,,,,,
0.011818,0.003247,0.27475,0.95923,116,7,,,,,
0.011088,0.0029979,0.27038,0.96429,116,8,,,,,
0.0070768,0.0025415,0.35913,0.97428,116,9,,,,,
0,0,1,1,117,1,,,,,
0,0,1,1,117,2,,,,,
0.002946,0.00046931,0.1593,0.99595,118,1,,,,,
0.0068248,0.0007902,0.11578,0.98377,118,2,,,,,
0.010997,0.0019381,0.17624,0.96227,118,3,,,,,
0.012017,0.0023381,0.19457,0.94881,118,4,,,,,
0.015441,0.0030063,0.1947,0.93434,118,5,,,,,
0.019657,0.0040907,0.20811,0.90549,118,6,,,,,
0.022355,0.0056224,0.25151,0.88509,118,7,,,,,
0.024862,0.0055413,0.22288,0.8549,118,8,,,,,
0.029173,0.0073455,0.25179,0.80839,118,9,,,,,
0.031889,0.010057,0.31538,0.74527,118,10,,,,,
0,0,1,1,119,2,,,,,
0,0,1,1,119,3,,,,,
0.0072262,0.00099554,0.13777,0.98758,120,1,,,,,
0.005906,0.00085312,0.14445,0.99032,120,2,,,,,
1.7892E-06,1.7892E-06,1,1,121,1,,,,,
1.7892E-06,1.7892E-06,1,1,121,2,,,,,
0.0085596,0.0017451,0.20387,0.98226,122,3,,,,,
0.018432,0.0059515,0.32288,0.94042,122,4,,,,,
0.031545,0.011411,0.36173,0.87244,122,5,,,,,
0.041461,0.013509,0.32583,0.81354,122,6,,,,,
0.050003,0.009387,0.18773,0.76033,122,7,,,,,
0.043584,0.0068692,0.15761,0.79416,122,8,,,,,
0.021247,0.0055827,0.26275,0.92027,122,9,,,,,
0.01334,0.0024585,0.1843,0.93794,124,1,,,,,
0.005174,0.00071809,0.13879,0.98771,124,2,,,,,
